"variable","GND","real","alpha","model"
"X99",1.95,0.397893963234111,"5.28",0.172067413416076
"X99",10.05,0.00498451892800687,"5.28",0.00037916500536773
"X99",10.15,0.00673687307628742,"5.28",0.000362333120131773
"X99",10.25,0.00447858344699314,"5.28",0.000346381038455818
"X99",10.35,0.00497650152661441,"5.28",0.000331255984042666
"X99",10.45,0.0053065789346272,"5.28",0.000316908745287272
"X99",10.55,0.00648557552805071,"5.28",0.00030329340812842
"X99",10.65,0.00403630770616315,"5.28",0.000290367110856333
"X99",10.75,0.00406081460864351,"5.28",0.000278089818916132
"X99",10.85,0.00541930736493617,"5.28",0.000266424117935594
"X99",10.95,0.00522128694088776,"5.28",0.000255335023374827
"X99",11.05,0.00867032711967831,"5.28",0.00024478980534737
"X99",11.15,0.0099738749904131,"5.28",0.000234757827298636
"X99",11.25,0.00862961774463844,"5.28",0.000225210397350385
"X99",11.35,0.00818797315481209,"5.28",0.000216120631230294
"X99",11.45,0.00578750014368704,"5.28",0.000207463325805204
"X99",11.55,0.00758371623479915,"5.28",0.000199214842326275
"X99",11.65,0.00882335843104726,"5.28",0.000191352998574756
"X99",11.75,0.00903524403174624,"5.28",0.000183856969173578
"X99",11.85,0.00907422152582952,"5.28",0.000176707193383571
"X99",11.95,0.00728236212715635,"5.28",0.000169885289787019
"X99",12.05,0.00703186601744459,"5.28",0.000163373977287119
"X99",12.15,0.00768498456227109,"5.28",0.00015715700192015
"X99",12.25,0.00661866891236287,"5.28",0.000151219069014118
"X99",12.35,0.00668032410617242,"5.28",0.00014554578026899
"X99",12.45,0.00613113392499688,"5.28",0.000140123575370064
"X99",12.55,0.00695604413864104,"5.28",0.000134939677779136
"X99",12.65,0.00709497187190467,"5.28",0.000129982044378161
"X99",12.75,0.005268347957788,"5.28",0.000125239318667493
"X99",12.85,0.00652943008382219,"5.28",0.000120700787245621
"X99",12.95,0.00614526068662208,"5.28",0.000116356339320002
"X99",13.05,0.0067960164369023,"5.28",0.000112196429019198
"X99",13.15,0.00656018539667539,"5.28",0.00010821204029536
"X99",13.25,0.00688650942183203,"5.28",0.000104394654223245
"X99",13.35,0.00575085942466567,"5.28",0.000100736218517611
"X99",13.45,0.00612215241179275,"5.28",9.72291191051551e-05
"X99",13.55,0.00629750751116244,"5.28",9.38661536002178e-05
"X99",13.65,0.00591966188430392,"5.28",9.06405065454293e-05
"X99",13.75,0.00568832115498993,"5.28",8.75457262894147e-05
"X99",13.85,0.00524988936273899,"5.28",8.45757033836863e-05
"X99",13.95,0.0052524679284646,"5.28",8.17246503922563e-05
"X99",14.05,0.00513671510580596,"5.28",7.89870829979872e-05
"X99",14.15,0.00449262471486291,"5.28",7.63578023601451e-05
"X99",14.25,0.00406950312926875,"5.28",7.3831878559203e-05
"X99",14.35,0.00345371060180582,"5.28",7.1404635128297e-05
"X99",14.45,0.00303934369937308,"5.28",6.90716345512092e-05
"X99",14.55,0.00201926067153258,"5.28",6.68286646749759e-05
"X99",14.65,0.0021425450519496,"5.28",6.4671725972333e-05
"X99",14.75,0.00171626449131818,"5.28",6.2597019596082e-05
"X99",14.85,0.00152443897878484,"5.28",6.06009361717328e-05
"X99",14.95,0.00137330740474371,"5.28",5.86800452787015e-05
"X99",15.05,0.00119569100391439,"5.28",5.68310855739661e-05
"X99",15.15,0.00106026141618351,"5.28",5.5050955515419e-05
"X99",15.25,0.000970257235435866,"5.28",5.33367046452285e-05
"X99",15.35,0.000818264663488806,"5.28",5.16855253963683e-05
"X99",15.45,0.000732976320061717,"5.28",5.00947453880881e-05
"X99",15.55,0.000554586501763722,"5.28",4.85618201785249e-05
"X99",15.65,0.000561559351900436,"5.28",4.70843264448868e-05
"X99",15.75,0.000399635773371372,"5.28",4.56599555637134e-05
"X99",15.85,0.000331967295642931,"5.28",4.42865075656278e-05
"X99",15.95,0.000265572297891817,"5.28",4.29618854407625e-05
"X99",16.05,0.00024529626236687,"5.28",4.16840897726845e-05
"X99",16.15,0.000244997238013086,"5.28",4.04512136801567e-05
"X99",16.25,0.000237504229338588,"5.28",3.92614380474834e-05
"X99",16.35,0.000208389875754091,"5.28",3.81130270254857e-05
"X99",16.45,0.000178063177650417,"5.28",3.70043237863646e-05
"X99",16.55,0.000170428574438659,"5.28",3.59337465168277e-05
"X99",16.65,0.00015210195459225,"5.28",3.48997846348974e-05
"X99",16.75,0.000129627255603469,"5.28",3.39009952167815e-05
"X99",16.85,0.000112300116447235,"5.28",3.29359996210924e-05
"X99",16.95,8.55955413034742e-05,"5.28",3.20034802985045e-05
"X99",17.05,6.72189470728224e-05,"5.28",3.11021777757877e-05
"X99",17.15,6.11472822169311e-05,"5.28",3.02308878037643e-05
"X99",17.25,5.4716257156376e-05,"5.28",2.93884586595102e-05
"X99",17.35,3.59116139803191e-05,"5.28",2.857378859368e-05
"X99",17.45,2.45976383106715e-05,"5.28",2.77858234144868e-05
"X99",17.55,2.07280189711122e-05,"5.28",2.70235542002472e-05
"X99",17.65,1.53180075932843e-05,"5.28",2.62860151331694e-05
"X99",17.75,1.0346463699496e-05,"5.28",2.55722814472711e-05
"X99",17.85,6.61849270479847e-06,"5.28",2.48814674839077e-05
"X99",17.95,3.28809418178899e-06,"5.28",2.4212724848746e-05
"X99",18.05,4.80990788326825e-06,"5.28",2.35652406644111e-05
"X99",18.15,2.94142031958635e-06,"5.28",2.29382359133857e-05
"X99",18.25,9.67004435107061e-07,"5.28",2.23309638660768e-05
"X99",18.35,5.20658768018612e-07,"5.28",2.17427085921423e-05
"X99",18.45,1.2462766041119e-06,"5.28",2.11727835305064e-05
"X99",18.55,0,"5.28",2.06205301741035e-05
"X99",18.65,0,"5.28",2.00853167649644e-05
"X99",18.75,0,"5.28",1.95665370966612e-05
"X99",18.85,0,"5.28",1.9063609358498e-05
"X99",18.95,0,"5.28",1.85759750427577e-05
"X99",19.05,0,"5.28",1.81030979027395e-05
"X99",19.15,7.33240929378807e-07,"5.28",1.76444629655017e-05
"X99",19.25,0,"5.28",1.71995755885671e-05
"X99",19.35,0,"5.28",1.67679605666193e-05
"X99",19.45,0,"5.28",1.63491612795712e-05
"X99",19.55,0,"5.28",1.59427388821446e-05
"X99",19.65,0,"5.28",1.55482715323938e-05
"X99",19.75,0,"5.28",1.51653536571298e-05
"X99",19.85,0,"5.28",1.47935952523201e-05
"X99",19.95,0,"5.28",1.44326212166445e-05
"X99",2.05,0.378608020244681,"5.28",0.151352936921704
"X99",2.15,0.370012668354141,"5.28",0.133364081552593
"X99",2.25,0.335041586228188,"5.28",0.117729898981242
"X99",2.35,0.31342847343133,"5.28",0.104127104971422
"X99",2.45,0.286370431020083,"5.28",0.0922757739004707
"X99",2.55,0.281783465662727,"5.28",0.0819345895687651
"X99",2.65,0.275571744692161,"5.28",0.0728961213078743
"X99",2.75,0.248227465391066,"5.28",0.0649823809683873
"X99",2.85,0.231604513215517,"5.28",0.0580407842917728
"X99",2.95,0.233555004979163,"5.28",0.0519405606960979
"X99",20.05,0,"5.28",1.40820707164923e-05
"X99",20.15,0,"5.28",1.37415965807807e-05
"X99",20.25,0,"5.28",1.3410864724067e-05
"X99",20.35,0,"5.28",1.30895535965088e-05
"X99",20.45,0,"5.28",1.27773536593082e-05
"X99",20.55,0,"5.28",1.24739668843524e-05
"X99",20.65,0,"5.28",1.21791062768297e-05
"X99",20.75,0,"5.28",1.18924954196707e-05
"X99",20.85,0,"5.28",1.16138680387251e-05
"X99",20.95,0,"5.28",1.13429675876422e-05
"X99",21.05,0,"5.28",1.10795468514815e-05
"X99",21.15,0,"5.28",1.08233675681299e-05
"X99",21.25,0,"5.28",1.05742000666525e-05
"X99",21.35,0,"5.28",1.03318229217488e-05
"X99",21.45,0,"5.28",1.0096022623532e-05
"X99",21.55,0,"5.28",9.86659326188949e-06
"X99",21.65,0,"5.28",9.64333622472026e-06
"X99",21.75,0,"5.28",9.42605990938398e-06
"X99",21.85,0,"5.28",9.21457944672949e-06
"X99",21.95,0,"5.28",9.00871643710384e-06
"X99",22.05,0,"5.28",8.80829869777396e-06
"X99",22.15,0,"5.28",8.61316002122175e-06
"X99",22.25,0,"5.28",8.42313994380163e-06
"X99",22.35,0,"5.28",8.23808352427516e-06
"X99",22.45,0,"5.28",8.05784113176204e-06
"X99",22.55,0,"5.28",7.88226824267019e-06
"X99",22.65,0,"5.28",7.71122524618965e-06
"X99",22.75,0,"5.28",7.54457725793244e-06
"X99",22.85,0,"5.28",7.38219394148308e-06
"X99",22.95,0,"5.28",7.22394933717946e-06
"X99",23.05,0,"5.28",7.06972169810516e-06
"X99",23.15,0,"5.28",6.91939333298284e-06
"X99",23.25,0,"5.28",6.77285045532472e-06
"X99",23.35,0,"5.28",6.62998303888236e-06
"X99",23.45,0,"5.28",6.49068467897694e-06
"X99",23.55,0,"5.28",6.35485245946994e-06
"X99",23.65,0,"5.28",6.22238682512384e-06
"X99",23.75,0,"5.28",6.09319145911398e-06
"X99",23.85,0,"5.28",5.96717316546469e-06
"X99",23.95,0,"5.28",5.84424175619314e-06
"X99",24.05,0,"5.28",5.72430994295515e-06
"X99",24.15,0,"5.28",5.60729323299653e-06
"X99",24.25,0,"5.28",5.49310982922318e-06
"X99",24.35,0,"5.28",5.38168053421169e-06
"X99",24.45,0,"5.28",5.27292865801478e-06
"X99",24.55,0,"5.28",5.16677992945526e-06
"X99",24.65,0,"5.28",5.06316241111491e-06
"X99",24.75,0,"5.28",4.96200641739068e-06
"X99",24.85,0,"5.28",4.86324443583772e-06
"X99",24.95,0,"5.28",4.76681105152157e-06
"X99",25.05,0,"5.28",4.67264287427567e-06
"X99",25.15,0,"5.28",4.58067846874212e-06
"X99",25.25,0,"5.28",4.49085828707954e-06
"X99",25.35,0,"5.28",4.40312460422669e-06
"X99",25.45,0,"5.28",4.31742145561585e-06
"X99",25.55,0,"5.28",4.2336945772347e-06
"X99",25.65,0,"5.28",4.15189134793979e-06
"X99",25.75,0,"5.28",4.07196073392926e-06
"X99",25.85,0,"5.28",3.99385323528644e-06
"X99",25.95,0,"5.28",3.91752083450988e-06
"X99",26.05,0,"5.28",3.84291694694919e-06
"X99",26.15,0,"5.28",3.76999637306954e-06
"X99",26.25,0,"5.28",3.69871525247101e-06
"X99",26.35,0,"5.28",3.62903101959236e-06
"X99",26.45,0,"5.28",3.56090236103174e-06
"X99",26.55,0,"5.28",3.49428917441985e-06
"X99",26.65,0,"5.28",3.42915252876318e-06
"X99",26.75,0,"5.28",3.36545462632367e-06
"X99",26.85,0,"5.28",3.30315876565961e-06
"X99",26.95,0,"5.28",3.24222930620596e-06
"X99",27.05,0,"5.28",3.1826316340123e-06
"X99",27.15,0,"5.28",3.12433212873384e-06
"X99",27.25,0,"5.28",3.06729813173069e-06
"X99",27.35,0,"5.28",3.01149791545328e-06
"X99",27.45,0,"5.28",2.95690065369829e-06
"X99",27.55,0,"5.28",2.90347639306524e-06
"X99",27.65,0,"5.28",2.85119602535061e-06
"X99",27.75,0,"5.28",2.8000312609157e-06
"X99",27.85,0,"5.28",2.7499546029806e-06
"X99",27.95,0,"5.28",2.70093932280927e-06
"X99",28.05,0,"5.28",2.65295943575186e-06
"X99",28.15,0,"5.28",2.60598967811185e-06
"X99",28.25,0,"5.28",2.56000548480713e-06
"X99",28.35,0,"5.28",2.51498296779499e-06
"X99",28.45,0,"5.28",2.47089889523269e-06
"X99",28.55,0,"5.28",2.42773067134602e-06
"X99",28.65,0,"5.28",2.38545631697965e-06
"X99",28.75,0,"5.28",2.34405445080397e-06
"X99",28.85,0,"5.28",2.30350427115417e-06
"X99",28.95,0,"5.28",2.26378553847843e-06
"X99",29.05,0,"5.28",2.2248785583727e-06
"X99",29.15,0,"5.28",2.18676416518079e-06
"X99",29.25,0,"5.28",2.14942370613906e-06
"X99",29.35,0,"5.28",2.11283902604597e-06
"X99",29.45,0,"5.28",2.0769924524376e-06
"X99",29.55,0,"5.28",2.04186678125066e-06
"X99",29.65,0,"5.28",2.00744526295561e-06
"X99",29.75,0,"5.28",1.97371158914308e-06
"X99",29.85,0,"5.28",1.94064987954719e-06
"X99",29.95,0,"5.28",1.90824466949045e-06
"X99",3.05,0.213705444189878,"5.28",0.0465696095957368
"X99",3.15,0.198313896498624,"5.28",0.0418317764891076
"X99",3.25,0.180157589652694,"5.28",0.0376445100907038
"X99",3.35,0.171325574717139,"5.28",0.0339368575593441
"X99",3.45,0.162233694962945,"5.28",0.030647755097861
"X99",3.55,0.152606438323191,"5.28",0.0277245738209404
"X99",3.65,0.138826021720191,"5.28",0.0251218845532145
"X99",3.75,0.141445555042119,"5.28",0.0228004093885558
"X99",3.85,0.121257722802728,"5.28",0.0207261319178626
"X99",3.95,0.11054465484507,"5.28",0.0188695420639306
"X99",30.05,0,"5.28",1.87648089773498e-06
"X99",30.15,0,"5.28",1.84534389472602e-06
"X99",30.25,0,"5.28",1.81481937122663e-06
"X99",30.35,0,"5.28",1.78489340725088e-06
"X99",30.45,0,"5.28",1.7555524414842e-06
"X99",30.55,0,"5.28",1.72678326089644e-06
"X99",30.65,0,"5.28",1.69857299080407e-06
"X99",30.75,0,"5.28",1.67090908512946e-06
"X99",30.95,0,"5.28",1.61717177002657e-06
"X99",4.05,0.104846541365095,"5.28",0.0172049946771299
"X99",4.15,0.0868054486201195,"5.28",0.0157101644241635
"X99",4.25,0.0843236887580142,"5.28",0.014365582012654
"X99",4.35,0.0754978167140891,"5.28",0.0131542391646519
"X99",4.45,0.0749772085692463,"5.28",0.0120612517161022
"X99",4.55,0.0713102453195535,"5.28",0.0110735718924996
"X99",4.65,0.0656415718285347,"5.28",0.0101797422247415
"X99",4.75,0.0618358827239701,"5.28",0.00936968476032566
"X99",4.85,0.054524107848936,"5.28",0.00863452022664794
"X99",4.95,0.0522755040244537,"5.28",0.00796641264434471
"X99",5.05,0.0496679125906496,"5.28",0.00735843559459306
"X99",5.15,0.0451243760765321,"5.28",0.00680445693664275
"X99",5.25,0.0412560523978121,"5.28",0.00629903926892662
"X99",5.35,0.0342398943774969,"5.28",0.00583735384438123
"X99",5.45,0.0337610954884383,"5.28",0.00541510600112978
"X99",5.55,0.0279660468102405,"5.28",0.00502847046434956
"X99",5.65,0.0271385139299305,"5.28",0.00467403512313483
"X99",5.75,0.0246028224401627,"5.28",0.00434875209483169
"X99",5.85,0.0186641599661121,"5.28",0.00404989506608714
"X99",5.95,0.0213722249596454,"5.28",0.0037750220475834
"X99",6.05,0.0204791569324748,"5.28",0.00352194280619777
"X99",6.15,0.0186178627034563,"5.28",0.00328869034419764
"X99",6.25,0.0311085572870546,"5.28",0.00307349588556395
"X99",6.35,0.0250296589943083,"5.28",0.0028747669061324
"X99",6.45,0.0190801356342532,"5.28",0.0026910678094162
"X99",6.55,0.0292145662683855,"5.28",0.00252110290545402
"X99",6.65,0.0240366932192181,"5.28",0.00236370139733958
"X99",6.75,0.0223645547905156,"5.28",0.00221780412049117
"X99",6.85,0.0190800445223972,"5.28",0.00208245181427134
"X99",6.95,0.0170220668771359,"5.28",0.00195677473515954
"X99",7.05,0.0193097105748609,"5.28",0.00183998344606107
"X99",7.15,0.017831190128478,"5.28",0.00173136063813713
"X99",7.25,0.0150853088313778,"5.28",0.00163025386029245
"X99",7.35,0.0134099349325467,"5.28",0.00153606904761094
"X99",7.45,0.0145089030359327,"5.28",0.00144826475396315
"X99",7.55,0.0121469943979113,"5.28",0.00136634700604624
"X99",7.65,0.00985922135819521,"5.28",0.00128986470652833
"X99",7.75,0.00949016443735151,"5.28",0.00121840552298815
"X99",7.85,0.011543892820635,"5.28",0.00115159220716267
"X99",7.95,0.00880613697714358,"5.28",0.00108907929580976
"X99",8.05,0.010058926670455,"5.28",0.00103055015040105
"X99",8.15,0.00606973403304302,"5.28",0.000975714298005222
"X99",8.25,0.00768667560083427,"5.28",0.000924305040208151
"X99",8.35,0.00650905823933611,"5.28",0.000876077300832469
"X99",8.45,0.00641752667718318,"5.28",0.000830805686642643
"X99",8.55,0.00874109567776051,"5.28",0.000788282738217634
"X99",8.65,0.00711387245009141,"5.28",0.000748317350798414
"X99",8.75,0.00669586114839221,"5.28",0.00071073334722085
"X99",8.85,0.00745748923361383,"5.28",0.000675368187067256
"X99",8.95,0.00432869498787746,"5.28",0.000642071797948772
"X99",9.05,0.00659598175377294,"5.28",0.000610705516396688
"X99",9.15,0.00761588180044291,"5.28",0.000581141127220972
"X99",9.25,0.00808616616119096,"5.28",0.000553259991412011
"X99",9.35,0.00472678045523276,"5.28",0.000526952253737187
"X99",9.45,0.00450076949482888,"5.28",0.000502116122134942
"X99",9.55,0.00440499771764286,"5.28",0.000478657211850928
"X99",9.65,0.00619138181447127,"5.28",0.000456487948006755
"X99",9.75,0.00702379248455036,"5.28",0.000435527020953569
"X99",9.85,0.00681689259583484,"5.28",0.000415698889350214
"X99",9.95,0.00691308862391817,"5.28",0.000396933326427875
"X99.5",0.05,0.950204543476864,"5.28",0.99964682828296
"X99.5",0.15,0.931555541920803,"5.28",0.974988210896184
"X99.5",0.25,0.91225834989238,"5.28",0.888047313602181
"X99.5",0.35,0.888561498962374,"5.28",0.759605686581438
"X99.5",0.45,0.830534486829504,"5.28",0.623933339202847
"X99.5",0.55,0.793333549327417,"5.28",0.501012068422471
"X99.5",0.65,0.739796109040954,"5.28",0.397895944712023
"X99.5",0.75,0.758251390431523,"5.28",0.314788669352526
"X99.5",0.95,0.676354398010052,"5.28",0.197840150760897
"X99.5",1.05,0.49997240350481,"5.28",0.157820331404919
"X99.5",1.15,0.435429621322366,"5.28",0.126593093029383
"X99.5",1.25,0.405710430091008,"5.28",0.102152184468664
"X99.5",1.35,0.356852428349382,"5.28",0.0829377122426923
"X99.5",1.45,0.322096271982757,"5.28",0.0677526410714938
"X99.5",1.55,0.242218543932492,"5.28",0.0556836271533439
"X99.5",1.65,0.296125725026014,"5.28",0.0460346966360419
"X99.5",1.75,0.220359613149492,"5.28",0.0382747660352181
"X99.5",1.85,0.263739428937615,"5.28",0.0319973156076105
"X99.5",1.95,0.221563344985781,"5.28",0.026889873878545
"X99.5",10.05,0.00306093324757301,"5.28",2.68393234926432e-05
"X99.5",10.15,0.00398745194583664,"5.28",2.55910712201118e-05
"X99.5",10.25,0.0023466303575172,"5.28",2.44112314617456e-05
"X99.5",10.35,0.00295720099679475,"5.28",2.32954974703205e-05
"X99.5",10.45,0.00313439333471501,"5.28",2.22398680629038e-05
"X99.5",10.55,0.00420829198433456,"5.28",2.12406235414881e-05
"X99.5",10.65,0.00213827167932666,"5.28",2.0294303696864e-05
"X99.5",10.75,0.00245156811067458,"5.28",1.93976876996957e-05
"X99.5",10.85,0.00356504036147169,"5.28",1.85477757026953e-05
"X99.5",10.95,0.00290700368870411,"5.28",1.77417719955234e-05
"X99.5",11.05,0.00489947541135109,"5.28",1.69770695698659e-05
"X99.5",11.15,0.00609912601264838,"5.28",1.62512359662585e-05
"X99.5",11.25,0.00472662841455005,"5.28",1.55620002868599e-05
"X99.5",11.35,0.0050475813507349,"5.28",1.49072412696634e-05
"X99.5",11.45,0.00322007117893908,"5.28",1.42849763297529e-05
"X99.5",11.55,0.00432096717515479,"5.28",1.36933514822708e-05
"X99.5",11.65,0.00530075377824699,"5.28",1.31306320698955e-05
"X99.5",11.75,0.00502876823805092,"5.28",1.2595194224926e-05
"X99.5",11.85,0.00482028741423198,"5.28",1.20855170026276e-05
"X99.5",11.95,0.00418787555368659,"5.28",1.1600175128396e-05
"X99.5",12.05,0.00372847788123173,"5.28",1.11378323065998e-05
"X99.5",12.15,0.00469820564634271,"5.28",1.06972350437518e-05
"X99.5",12.25,0.00416567681960624,"5.28",1.02772069429643e-05
"X99.5",12.35,0.00371611320377915,"5.28",9.87664343054154e-06
"X99.5",12.45,0.00332762824751959,"5.28",9.49450687906823e-06
"X99.5",12.55,0.0043937782219694,"5.28",9.12982209453559e-06
"X99.5",12.65,0.00462251682236413,"5.28",8.78167213791164e-06
"X99.5",12.75,0.00338660586907927,"5.28",8.449194454165e-06
"X99.5",12.85,0.00421329865300415,"5.28",8.13157728410373e-06
"X99.5",12.95,0.00408685898310791,"5.28",7.82805633652472e-06
"X99.5",13.05,0.00462993471457994,"5.28",7.53791170010415e-06
"X99.5",13.15,0.00444759678015227,"5.28",7.26046497621609e-06
"X99.5",13.25,0.00406867830487797,"5.28",6.99507661546189e-06
"X99.5",13.35,0.00329353143848924,"5.28",6.74114344214325e-06
"X99.5",13.45,0.00350920432848943,"5.28",6.49809635223075e-06
"X99.5",13.55,0.00358226969490582,"5.28",6.26539817158044e-06
"X99.5",13.65,0.00328801219692832,"5.28",6.04254166224426e-06
"X99.5",13.75,0.00329460833649962,"5.28",5.82904766571694e-06
"X99.5",13.85,0.00298399635830137,"5.28",5.62446337287054e-06
"X99.5",13.95,0.00299957143456628,"5.28",5.42836071116745e-06
"X99.5",14.05,0.00284062254164132,"5.28",5.24033484042888e-06
"X99.5",14.15,0.00255653949202764,"5.28",5.06000274933673e-06
"X99.5",14.25,0.00230984579017105,"5.28",4.88700194513851e-06
"X99.5",14.35,0.00176811418812272,"5.28",4.72098922993605e-06
"X99.5",14.45,0.00150428112470311,"5.28",4.56163955727388e-06
"X99.5",14.55,0.000865338431077321,"5.28",4.40864496329136e-06
"X99.5",14.65,0.00101172211645048,"5.28",4.26171356712169e-06
"X99.5",14.75,0.00073474704419249,"5.28",4.12056863574323e-06
"X99.5",14.85,0.000568289478949042,"5.28",3.98494770852013e-06
"X99.5",14.95,0.00041667748783845,"5.28",3.85460177757852e-06
"X99.5",15.05,0.000342361495533867,"5.28",3.72929451991973e-06
"X99.5",15.15,0.000299422546959324,"5.28",3.6088015777917e-06
"X99.5",15.25,0.000289084621965559,"5.28",3.49290988399969e-06
"X99.5",15.35,0.00022074721556454,"5.28",3.38141702909594e-06
"X99.5",15.45,0.000217394173346725,"5.28",3.27413066761365e-06
"X99.5",15.55,0.000141759863280332,"5.28",3.17086796071853e-06
"X99.5",15.65,0.00013957019478465,"5.28",3.07145505284211e-06
"X99.5",15.75,9.05049525990921e-05,"5.28",2.97572658003603e-06
"X99.5",15.85,9.10650859434535e-05,"5.28",2.88352520795419e-06
"X99.5",15.95,5.67729057751033e-05,"5.28",2.79470119751053e-06
"X99.5",16.05,4.54223727375813e-05,"5.28",2.70911199640811e-06
"X99.5",16.15,5.33439079748329e-05,"5.28",2.62662185485697e-06
"X99.5",16.25,3.42058810120256e-05,"5.28",2.54710146391888e-06
"X99.5",16.35,2.62365794984127e-05,"5.28",2.4704276150256e-06
"X99.5",16.45,2.47459284257448e-05,"5.28",2.39648287931838e-06
"X99.5",16.55,1.80372190582213e-05,"5.28",2.325155305571e-06
"X99.5",16.65,2.91648032609906e-05,"5.28",2.25633813539848e-06
"X99.5",16.75,1.13659903764511e-05,"5.28",2.18992953497317e-06
"X99.5",16.85,8.78497810788305e-06,"5.28",2.12583234181193e-06
"X99.5",16.95,5.79618921986008e-06,"5.28",2.0639538259992e-06
"X99.5",17.05,4.33222793066827e-06,"5.28",2.00420546483511e-06
"X99.5",17.15,6.76764473203521e-06,"5.28",1.94650273010348e-06
"X99.5",17.25,7.12172434884679e-06,"5.28",1.89076488718864e-06
"X99.5",17.35,4.14264975962936e-06,"5.28",1.83691480532095e-06
"X99.5",17.45,2.70657055038281e-06,"5.28",1.7848787782782e-06
"X99.5",17.55,2.08742949016635e-06,"5.28",1.73458635491428e-06
"X99.5",17.65,2.95720305346925e-06,"5.28",1.68597017892734e-06
"X99.5",17.75,2.39274096773296e-06,"5.28",1.63896583731762e-06
